id,one,two
11364,26,322
11365,806,316
11366,343,983
11367,405,175
11368,1109,1096
11369,1184,150
11370,720,690
11371,1014,292
11372,709,1286
11373,831,598
11374,1047,741
11375,54,224
11376,495,147
11377,375,741
11378,917,380
11379,87,975
11380,1303,1174
11381,748,881
11382,1225,192
11383,746,434
11384,946,526
11385,212,853
11386,1268,444
11387,8,37
11388,839,962
11389,782,1006
11390,859,849
11391,237,644
11392,367,172
11393,604,519
11394,422,213
11395,266,363
11396,462,269
11397,416,397
11398,815,35
11399,772,115
11400,1198,298
11401,118,873
11402,625,1096
11403,303,97
11404,1215,147
11405,762,1133
11406,1042,390
11407,450,134
11408,230,1029
11409,617,530
11410,1269,1231
11411,1098,880
11412,499,498
11413,893,655
11414,417,867
11415,56,834
11416,125,171
11417,958,1065
11418,708,156
11419,566,1250
11420,275,596
11421,848,1057
11422,641,561
11423,659,1255
11424,603,508
11425,1238,325
11426,1175,724
11427,96,190
11428,636,64
11429,207,1018
11430,124,418
11431,949,116
11432,876,184
11433,278,898
11434,145,423
11435,582,1243
11436,271,662
11437,772,1101
11438,764,1215
11439,640,242
11440,532,353
11441,624,35
11442,816,1029
11443,646,944
11444,454,529
11445,983,233
11446,1044,312
11447,946,771
11448,791,1122
11449,1073,169
11450,868,59
11451,397,586
11452,285,437
11453,1292,1085
11454,542,123
11455,585,990
11456,436,1098
11457,520,538
11458,1264,1136
11459,798,336
11460,573,313
11461,1175,323
11462,773,231
11463,800,990
11464,338,32
11465,728,758
11466,207,1102
11467,1063,1273
11468,855,317
11469,983,1036
11470,807,703
11471,617,497
11472,522,1079
11473,1227,746
11474,1064,403
11475,1278,276
11476,628,1113
11477,466,485
11478,698,962
11479,1113,1187
11480,1273,710
11481,332,1012
11482,1257,1050
11483,725,664
11484,486,440
11485,838,1093
11486,322,40
11487,1030,1282
11488,452,65
11489,1049,730
11490,990,230
11491,1315,1151
11492,661,661
11493,622,1251
11494,989,1216
11495,763,836
11496,279,588
11497,832,1152
11498,706,469
11499,908,7
11500,1131,1178
11501,516,91
11502,1305,1168
11503,160,1103
11504,335,333
11505,347,1087
11506,693,832
11507,841,248
11508,100,1249
11509,1071,913
11510,151,1308
11511,1314,1056
11512,1107,963
11513,675,659
11514,1244,1272
11515,401,16
11516,480,79
11517,399,1274
11518,750,163
11519,784,523
11520,431,829
11521,1277,1261
11522,1093,1289
11523,469,51
11524,672,613
11525,1236,768
11526,567,1040
11527,610,217
11528,1049,1155
11529,834,301
11530,585,1095
11531,472,966
11532,110,95
11533,1182,1069
11534,513,811
11535,962,1087
11536,246,878
11537,627,882
11538,1014,642
11539,935,643
11540,243,442
11541,936,189
11542,859,697
11543,1131,911
11544,742,1147
11545,650,289
11546,147,932
11547,991,293
11548,618,207
11549,792,494
11550,971,958
11551,109,984
11552,107,808
11553,408,1060
11554,1185,1087
11555,37,39
11556,807,799
11557,536,785
11558,674,1274
11559,1071,578
11560,238,826
11561,1184,1298
11562,494,1054
11563,798,858
11564,522,451
11565,1045,247
11566,705,267
11567,681,1073
11568,1014,1133
11569,1289,237
11570,78,715
11571,551,1016
11572,470,98
11573,290,488
11574,1142,393
11575,1098,787
11576,1029,576
11577,309,250
11578,618,498
11579,416,1153
11580,500,600
11581,884,896
11582,1107,80
11583,134,1161
11584,1246,882
11585,708,419
11586,97,825
11587,214,694
11588,833,765
11589,1129,1095
11590,321,371
11591,523,1056
11592,1130,1031
11593,144,589
11594,284,101
11595,1304,268
11596,68,621
11597,262,78
11598,156,1050
11599,725,245
11600,350,132
11601,20,278
11602,14,465
11603,978,990
11604,239,615
11605,1253,232
11606,1071,1061
11607,827,676
11608,34,20
11609,522,415
11610,539,181
11611,1154,510
11612,1105,1264
11613,170,16
11614,37,1016
11615,780,100
11616,963,1093
11617,515,56
11618,274,533
11619,953,550
11620,1145,185
11621,672,1004
11622,660,1266
11623,691,542
11624,352,442
11625,852,619
11626,240,561
11627,911,775
11628,317,288
11629,1165,1289
11630,726,401
11631,557,1248
11632,836,175
11633,884,906
11634,197,657
11635,991,32
11636,749,372
11637,841,1058
11638,455,1021
11639,448,1125
11640,238,712
11641,147,803
11642,483,404
11643,270,645
11644,623,579
11645,1042,1053
11646,546,425
11647,379,474
11648,1273,961
11649,958,248
11650,46,62
11651,432,370
11652,210,1293
11653,806,649
11654,48,1210
11655,399,893
11656,587,1061
11657,253,1239
11658,741,940
11659,771,1289
11660,749,260
11661,897,622
11662,380,1217
11663,1229,1054
11664,974,488
11665,517,687
11666,1294,817
11667,523,416
11668,180,833
11669,1133,1008
11670,781,372
11671,179,1171
11672,197,1108
11673,407,61
11674,5,982
11675,690,800
11676,1189,938
11677,1173,805
11678,1269,754
11679,653,760
11680,976,821
11681,443,368
11682,954,1141
11683,184,514
11684,852,111
11685,434,657
11686,130,664
11687,352,970
11688,485,257
11689,705,890
11690,666,755
11691,500,635
11692,445,6
11693,592,930
11694,8,994
11695,533,1278
11696,560,419
11697,1084,857
11698,827,875
11699,485,1312
11700,849,666
11701,684,746
11702,1230,1243
11703,1299,559
11704,959,292
11705,338,1276
11706,649,327
11707,245,613
11708,134,480
11709,508,72
11710,10,1156
11711,1257,119
11712,1107,157
11713,805,136
11714,1217,189
11715,977,39
11716,457,601
11717,177,1192
11718,927,1292
11719,953,796
11720,735,550
11721,680,702
11722,666,802
11723,776,636
11724,861,1117
11725,976,62
11726,365,334
11727,709,961
11728,1277,231
11729,430,18
11730,55,476
11731,96,724
11732,946,269
11733,703,748
11734,1014,1098
11735,811,913
11736,371,505
11737,163,1172
11738,486,1076
11739,614,147
11740,508,518
11741,1041,1260
11742,580,1313
11743,810,766
11744,709,856
11745,592,6
11746,896,512
11747,556,408
11748,1083,280
11749,603,692
11750,821,954
11751,875,292
11752,192,640
11753,660,1069
11754,726,175
11755,557,300
11756,1242,3
11757,108,385
11758,807,627
11759,450,594
11760,1106,671
11761,643,356
11762,924,689
11763,538,1102
11764,744,700
11765,115,127
11766,499,310
11767,1153,206
11768,304,442
11769,1025,1310
11770,242,1096
11771,1186,384
11772,714,351
11773,726,37
11774,497,726
11775,291,153
11776,112,922
11777,511,298
11778,1204,181
11779,753,780
11780,89,998
11781,457,179
11782,832,1214
11783,982,759
11784,724,493
11785,626,1115
11786,299,340
11787,560,832
11788,1158,821
11789,929,976
11790,1120,931
11791,834,952
11792,1001,975
11793,653,1109
11794,1251,178
11795,827,633
11796,870,975
11797,91,1104
11798,433,175
11799,1095,287
11800,234,501
11801,872,416
11802,649,600
11803,1297,46
11804,73,1175
11805,10,692
11806,1124,664
11807,474,1110
11808,304,998
11809,1115,1308
11810,1255,1081
11811,420,1066
11812,673,823
11813,715,612
11814,636,332
11815,981,106
11816,342,249
11817,495,1044
11818,1160,514
11819,990,1162
11820,253,158
11821,431,362
11822,999,1271
11823,1107,1193
11824,1187,1215
11825,38,31
11826,617,888
11827,564,38
11828,387,1054
11829,1207,721
11830,35,519
11831,931,768
11832,184,1180
11833,462,1315
11834,797,281
11835,233,1206
11836,1084,88
11837,1099,172
11838,183,1146
11839,804,165
11840,507,1182
11841,948,696
11842,194,694
11843,485,990
11844,936,643
11845,454,930
11846,552,286
11847,1197,163
11848,1316,1268
11849,466,1198
11850,142,184
11851,155,689
11852,1147,1140
11853,894,1265
11854,1259,1082
11855,455,113
11856,936,31
11857,1141,127
11858,551,676
11859,684,103
11860,155,1222
11861,848,1098
11862,148,948
11863,720,235
11864,709,82
11865,50,1057
11866,1095,451
11867,98,564
11868,725,1010
11869,672,990
11870,1285,1072
11871,652,942
11872,633,357
11873,406,642
11874,1212,775
11875,432,244
11876,890,58
11877,230,1173
11878,399,434
11879,41,619
11880,353,198
11881,489,760
11882,207,125
11883,669,771
11884,605,1210
11885,798,362
11886,472,369
11887,1074,1018
11888,802,12
11889,677,518
11890,1030,699
11891,999,328
11892,254,79
11893,865,209
11894,181,1136
11895,959,864
11896,266,950
11897,888,533
11898,106,477
11899,317,152
11900,1093,277
11901,1145,877
11902,1198,1108
11903,676,918
11904,812,1007
11905,422,1156
11906,532,291
11907,82,940
11908,964,722
11909,589,282
11910,201,1245
11911,1168,1296
11912,1065,1224
11913,180,1102
11914,254,78
11915,897,124
11916,1139,114
11917,135,1029
11918,927,412
11919,1055,374
11920,843,1062
11921,233,1104
11922,356,1247
11923,433,167
11924,914,186
11925,10,133
11926,1024,561
11927,1130,505
11928,976,507
11929,777,88
11930,64,1025
11931,476,857
11932,789,349
11933,961,329
11934,427,558
11935,617,903
11936,549,938
11937,479,1029
11938,204,468
11939,816,81
11940,747,1068
11941,321,1078
11942,838,953
11943,757,1254
11944,815,1146
11945,1186,1287
11946,515,896
11947,905,940
11948,488,899
11949,430,367
11950,526,1282
11951,1266,145
11952,137,77
11953,689,1116
11954,861,495
11955,865,909
11956,470,278
11957,304,47
11958,594,935
11959,819,1197
11960,733,548
11961,476,980
11962,254,362
11963,171,1082
11964,341,472
11965,516,201
11966,993,364
11967,1273,1202
11968,261,195
11969,180,1038
11970,553,429
11971,608,1170
11972,560,296
11973,761,963
11974,1248,1018
11975,859,261
11976,854,889
11977,33,1188
11978,424,201
11979,606,1110
11980,419,224
11981,404,927
11982,827,40
11983,1129,426
11984,415,579
11985,391,916
11986,235,783
11987,773,707
11988,538,1034
11989,919,450
11990,697,919
11991,119,1183
11992,416,1235
11993,748,1220
11994,1229,1146
11995,162,505
11996,896,420
11997,1258,1177
11998,958,15
11999,819,467
12000,744,22
12001,579,354
12002,489,415
12003,1192,31
12004,327,1197
12005,1224,783
12006,147,533
12007,804,610
12008,1165,647
12009,12,540
12010,258,94
12011,100,1193
12012,326,1084
12013,547,1090
12014,717,129
12015,1256,792
12016,463,1107
12017,883,280
12018,902,64
12019,789,214
12020,59,973
12021,609,276
12022,1107,344
12023,346,372
12024,1178,1261
12025,441,1086
12026,935,562
12027,1122,1092
12028,396,490
12029,776,1161
12030,895,1262
12031,824,699
12032,779,445
12033,780,446
12034,397,369
12035,470,1110
12036,1112,210
12037,110,1262
12038,828,1040
12039,213,43
12040,84,792
12041,209,173
12042,115,694
12043,201,1087
12044,803,797
12045,581,219
12046,1035,1078
12047,460,511
12048,1285,1076
12049,690,950
12050,1046,694
12051,969,699
12052,600,1124
12053,1168,480
12054,382,709
12055,267,975
12056,142,1076
12057,680,1086
12058,989,73
12059,48,1291
12060,1098,1282
12061,919,41
12062,491,300
12063,811,522
12064,887,690
12065,631,967
12066,1258,249
12067,107,253
12068,799,736
12069,1065,1194
12070,93,215
12071,593,435
12072,1145,175
12073,100,1070
12074,1030,273
12075,713,642
12076,1077,696
12077,585,1016
12078,459,748
12079,231,49
12080,726,676
12081,705,979
12082,832,342
12083,591,370
12084,1142,710
12085,985,567
12086,929,480
12087,397,1198
12088,969,1062
12089,847,2
12090,756,542
12091,783,1195
12092,546,1258
12093,1154,5
12094,130,983
12095,1227,393
12096,204,11
12097,557,82
12098,532,714
12099,1311,332
12100,1318,1243
12101,193,881
12102,484,232
12103,682,302
12104,754,23
12105,225,223
12106,779,1130
12107,77,429
12108,1310,210
12109,985,131
12110,553,509
12111,254,378
12112,600,2
12113,46,122
12114,684,11
12115,964,1283
12116,259,136
12117,50,202
12118,456,119
12119,887,193
12120,172,139
12121,1063,1031
12122,367,400
12123,726,53
12124,1263,324
12125,813,1038
12126,990,1019
12127,73,147
12128,441,994
12129,379,959
12130,380,351
12131,47,964
12132,546,1143
12133,137,1314
12134,478,1077
12135,1297,335
12136,929,1154
12137,1055,451
12138,143,444
12139,967,240
12140,759,1051
12141,643,1258
12142,989,735
12143,73,279
12144,141,482
12145,585,733
12146,1158,1110
12147,876,1088
12148,474,215
12149,386,767
12150,157,814
12151,702,737
12152,1185,769
12153,307,346
12154,957,16
12155,142,1011
12156,611,218
12157,478,1050
12158,246,751
12159,486,6
12160,908,1267
12161,160,792
12162,568,712
12163,1156,821
12164,477,573
12165,799,553
12166,1168,581
12167,54,181
12168,1259,640
12169,961,903
12170,1138,922
12171,896,66
12172,568,26
12173,935,710
12174,93,832
12175,982,1135
12176,1292,257
12177,1061,171
12178,397,476
12179,873,101
12180,47,1039
12181,1212,333
12182,882,625
12183,567,595
12184,1255,113
12185,59,65
12186,556,1109
12187,572,1161
12188,395,686
12189,362,1040
12190,726,711
12191,5,300
12192,230,932
12193,337,529
12194,1244,73
12195,728,128
12196,889,570
12197,897,917
12198,1255,310
12199,171,172
12200,344,974
12201,771,928
12202,66,111
12203,1051,370
12204,591,844
12205,683,1190
12206,593,19
12207,604,1297
12208,676,131
12209,41,312
12210,36,655
12211,659,597
12212,794,398
12213,886,337
12214,89,239
12215,546,405
12216,381,1117
12217,375,1075
12218,243,965
12219,574,1091
12220,753,655
12221,495,60
12222,767,1169
12223,961,369
12224,529,1108
12225,854,291
12226,441,1049
12227,1251,512
12228,424,879
12229,331,361
12230,424,890
12231,51,1041
12232,380,1219
12233,985,1214
12234,705,1129
12235,159,507
12236,1299,785
12237,1274,461
12238,302,482
12239,113,1233
12240,301,1078
12241,357,1017
12242,879,471
12243,306,64
12244,1185,1213
12245,923,98
12246,1145,996
12247,728,32
12248,261,428
12249,375,112
12250,463,1259
12251,626,494
12252,107,85
12253,1282,944
12254,1220,1166
12255,1266,1189
12256,871,1137
12257,391,433
12258,677,260
12259,304,245
12260,153,1312
12261,991,1143
12262,856,182
12263,697,386
12264,1112,1124
12265,891,1316
12266,448,529
12267,738,453
12268,188,1093
12269,425,855
12270,139,1300
12271,502,173
12272,659,810
12273,176,1150
12274,324,1313
12275,738,883
12276,279,1149
12277,677,311
12278,303,396
12279,417,672
12280,317,874
12281,365,1077
12282,649,125
12283,1148,496
12284,1153,7
12285,743,1123
12286,806,538
12287,516,1276
12288,521,853
12289,408,372
12290,55,1023
12291,489,499
12292,882,550
12293,1265,977
12294,953,1296
12295,1049,644
12296,286,123
12297,1119,1037
12298,898,1139
12299,897,858
12300,909,1232
12301,1119,1232
12302,206,1224
12303,1039,496
12304,554,406
12305,350,1146
12306,597,112
12307,432,661
12308,949,63
12309,246,949
12310,746,845
12311,1019,1134
12312,850,157
12313,513,685
12314,702,947
12315,26,12
12316,367,1241
12317,59,263
12318,38,384
12319,537,169
12320,423,1018
12321,1249,774
12322,491,1125
12323,1079,986
12324,897,422
12325,613,847
12326,856,1015
12327,861,639
12328,672,397
12329,261,366
12330,661,68
12331,837,834
12332,837,118
12333,634,481
12334,434,536
12335,304,1030
12336,1102,404
12337,556,581
12338,950,847
12339,345,814
12340,701,1269
12341,447,812
12342,144,1158
12343,965,1260
12344,1207,1200
12345,592,833
12346,999,250
12347,555,932
12348,1227,1097
12349,502,346
12350,545,1219
12351,1246,185
12352,1189,1149
12353,144,1146
12354,788,105
12355,872,492
12356,989,341
12357,850,80
12358,609,1259
12359,1015,468
12360,377,995
12361,588,1022
12362,302,1105
12363,537,65
12364,123,1183
12365,424,860
12366,1301,222
12367,725,1152
12368,739,853
12369,125,287
12370,146,404
12371,1003,177
12372,1300,364
12373,521,739
12374,147,1156
12375,331,977
12376,868,1284
12377,1266,1087
12378,892,11
12379,1180,42
12380,681,349
12381,434,639
12382,16,1091
12383,206,968
12384,1255,711
12385,114,760
12386,233,1075
12387,244,292
12388,977,906
12389,718,1146
12390,1247,1202
12391,283,327
12392,520,351
12393,428,1166
12394,199,38
12395,239,69
12396,91,334
12397,711,1007
12398,425,218
12399,417,1028
12400,645,550
12401,852,373
12402,943,1174
12403,806,709
12404,825,12
12405,560,20
12406,902,246
12407,108,288
12408,153,772
12409,1129,257
12410,503,13
12411,398,903
12412,790,486
12413,1267,1132
12414,47,336
12415,100,185
12416,144,269
12417,945,443
12418,417,316
12419,324,722
12420,591,1186
12421,1102,331
12422,672,409
12423,658,1286
12424,807,746
12425,779,1263
12426,1136,1111
12427,578,171
12428,779,325
12429,620,324
12430,653,585
12431,929,1273
12432,872,1207
12433,1275,1238
12434,377,278
12435,676,834
12436,1008,550
12437,235,1221
12438,236,910
12439,1035,1207
12440,658,1158
12441,46,363
12442,909,38
12443,1294,364
12444,1032,162
12445,1006,64
12446,851,469
12447,1308,1010
12448,977,71
12449,44,1119
12450,305,1098
12451,698,911
12452,1191,512
12453,1221,1065
12454,1026,1050
12455,1318,200
12456,365,1177
12457,1034,1196
12458,800,883
12459,1137,1272
12460,1315,632
12461,1043,40
12462,1082,1247
12463,691,392
12464,578,3
12465,1217,745
12466,13,102
12467,1314,785
12468,682,1272
12469,85,235
12470,356,601
12471,987,318
12472,1232,1155
12473,352,657
12474,1143,206
12475,339,1062
12476,480,1313
12477,397,233
12478,527,1100
12479,1252,323
12480,162,964
12481,83,364
12482,1267,1072
12483,390,1239
12484,841,1014
12485,578,128
12486,943,921
12487,1016,1233
12488,909,880
12489,1138,235
12490,625,1308
12491,1067,1124
12492,1283,1270
12493,299,1023
12494,205,310
12495,24,1008
12496,629,523
12497,388,514
12498,440,1283
12499,936,68
12500,1103,293
12501,623,702
12502,422,1160
12503,230,268
12504,477,369
12505,303,81
12506,14,139
12507,35,208
12508,958,1030
12509,781,777
12510,536,1257
12511,976,559
12512,1305,226
12513,375,1
12514,1180,127
12515,585,371
12516,497,32
12517,233,69
12518,571,858
12519,363,1081
12520,122,1314
12521,462,405
12522,853,316
12523,365,211
12524,667,345
12525,430,1020
12526,718,1272
12527,557,236
12528,526,237
12529,122,103
12530,674,631
12531,815,560
12532,241,344
12533,184,179
12534,616,318
12535,636,66
12536,391,398
12537,402,1254
12538,110,620
12539,1267,1051
12540,423,1223
12541,597,160
12542,1165,30
12543,412,1186
12544,643,980
12545,246,832
12546,846,964
12547,1143,970
12548,991,936
12549,1290,667
12550,823,347
12551,856,776
12552,599,678
12553,1128,761
12554,1299,543
12555,856,841
12556,443,1176
12557,613,1045
12558,902,901
12559,1255,398
12560,1067,1160
12561,556,776
12562,818,1120
12563,1268,413
12564,541,1074
12565,1015,1263
12566,250,240
12567,1292,921
12568,607,137
12569,372,255
12570,545,148
12571,672,783
12572,371,208
12573,463,37
12574,816,1
12575,795,1261
12576,610,247
12577,443,981
12578,519,411
12579,747,645
12580,879,495
12581,768,378
12582,784,1009
12583,450,958
12584,488,360
12585,33,339
12586,284,1050
12587,831,898
